Product Name,Product Group SKU,Variant Name,Attribute 1,Option 1,Attribute 2,Option 2,Attribute 3,Option 3,Parent Category,Category,Subcategory,Brand,SKU,Barcode,Description,Customer Unit,Supplier Unit,Customer Units in One Supplier Unit,Purchase Price,Selling Price,Regular Price,Opening Supplier Quantity,Additional Customer-Unit Stock,Low Stock Alert,Status
Metro Chef Chana Daal,,,,,,,,,Grocery,Pulses,Chana Daal,Metro Chef,GRO-PULS-CD-MC-00100,,Metro Chef Chana Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Masoor Daal,,,,,,,,,Grocery,Pulses,Masoor Daal,Store Brand,GRO-PULS-MD-SB-00101,,Masoor Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Masoor Daal,,,,,,,,,Grocery,Pulses,Masoor Daal,Local Mill,GRO-PULS-MD-LM-00102,,Masoor Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Masoor Daal,,,,,,,,,Grocery,Pulses,Masoor Daal,Punjab Daal,GRO-PULS-MD-PD-00103,,Punjab Daal Masoor Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Masoor Daal,,,,,,,,,Grocery,Pulses,Masoor Daal,Metro Chef,GRO-PULS-MD-MC-00104,,Metro Chef Masoor Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Moong Daal,,,,,,,,,Grocery,Pulses,Moong Daal,Store Brand,GRO-PULS-MD-SB-00105,,Moong Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Moong Daal,,,,,,,,,Grocery,Pulses,Moong Daal,Local Mill,GRO-PULS-MD-LM-00106,,Moong Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Moong Daal,,,,,,,,,Grocery,Pulses,Moong Daal,Punjab Daal,GRO-PULS-MD-PD-00107,,Punjab Daal Moong Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Moong Daal,,,,,,,,,Grocery,Pulses,Moong Daal,Metro Chef,GRO-PULS-MD-MC-00108,,Metro Chef Moong Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Mash Daal,,,,,,,,,Grocery,Pulses,Mash Daal,Store Brand,GRO-PULS-MD-SB-00109,,Mash Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Mash Daal,,,,,,,,,Grocery,Pulses,Mash Daal,Local Mill,GRO-PULS-MD-LM-00110,,Mash Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Mash Daal,,,,,,,,,Grocery,Pulses,Mash Daal,Punjab Daal,GRO-PULS-MD-PD-00111,,Punjab Daal Mash Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Mash Daal,,,,,,,,,Grocery,Pulses,Mash Daal,Metro Chef,GRO-PULS-MD-MC-00112,,Metro Chef Mash Daal in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
White Chana,,,,,,,,,Grocery,Pulses,White Chana,Store Brand,GRO-PULS-WC-SB-00113,,White Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
White Chana,,,,,,,,,Grocery,Pulses,White Chana,Local Mill,GRO-PULS-WC-LM-00114,,White Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal White Chana,,,,,,,,,Grocery,Pulses,White Chana,Punjab Daal,GRO-PULS-WC-PD-00115,,Punjab Daal White Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef White Chana,,,,,,,,,Grocery,Pulses,White Chana,Metro Chef,GRO-PULS-WC-MC-00116,,Metro Chef White Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Black Chana,,,,,,,,,Grocery,Pulses,Black Chana,Store Brand,GRO-PULS-BC-SB-00117,,Black Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Black Chana,,,,,,,,,Grocery,Pulses,Black Chana,Local Mill,GRO-PULS-BC-LM-00118,,Black Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Black Chana,,,,,,,,,Grocery,Pulses,Black Chana,Punjab Daal,GRO-PULS-BC-PD-00119,,Punjab Daal Black Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Black Chana,,,,,,,,,Grocery,Pulses,Black Chana,Metro Chef,GRO-PULS-BC-MC-00120,,Metro Chef Black Chana in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Rajma,,,,,,,,,Grocery,Pulses,Rajma,Store Brand,GRO-PULS-RAJM-SB-00121,,Rajma in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Rajma,,,,,,,,,Grocery,Pulses,Rajma,Local Mill,GRO-PULS-RAJM-LM-00122,,Rajma in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Rajma,,,,,,,,,Grocery,Pulses,Rajma,Punjab Daal,GRO-PULS-RAJM-PD-00123,,Punjab Daal Rajma in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Rajma,,,,,,,,,Grocery,Pulses,Rajma,Metro Chef,GRO-PULS-RAJM-MC-00124,,Metro Chef Rajma in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Lobia,,,,,,,,,Grocery,Pulses,Lobia,Store Brand,GRO-PULS-LOBI-SB-00125,,Lobia in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Lobia,,,,,,,,,Grocery,Pulses,Lobia,Local Mill,GRO-PULS-LOBI-LM-00126,,Lobia in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Lobia,,,,,,,,,Grocery,Pulses,Lobia,Punjab Daal,GRO-PULS-LOBI-PD-00127,,Punjab Daal Lobia in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Lobia,,,,,,,,,Grocery,Pulses,Lobia,Metro Chef,GRO-PULS-LOBI-MC-00128,,Metro Chef Lobia in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Whole Masoor,,,,,,,,,Grocery,Pulses,Whole Masoor,Store Brand,GRO-PULS-WM-SB-00129,,Whole Masoor in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Whole Masoor,,,,,,,,,Grocery,Pulses,Whole Masoor,Local Mill,GRO-PULS-WM-LM-00130,,Whole Masoor in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Whole Masoor,,,,,,,,,Grocery,Pulses,Whole Masoor,Punjab Daal,GRO-PULS-WM-PD-00131,,Punjab Daal Whole Masoor in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Whole Masoor,,,,,,,,,Grocery,Pulses,Whole Masoor,Metro Chef,GRO-PULS-WM-MC-00132,,Metro Chef Whole Masoor in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Whole Moong,,,,,,,,,Grocery,Pulses,Whole Moong,Store Brand,GRO-PULS-WM-SB-00133,,Whole Moong in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Whole Moong,,,,,,,,,Grocery,Pulses,Whole Moong,Local Mill,GRO-PULS-WM-LM-00134,,Whole Moong in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Whole Moong,,,,,,,,,Grocery,Pulses,Whole Moong,Punjab Daal,GRO-PULS-WM-PD-00135,,Punjab Daal Whole Moong in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Whole Moong,,,,,,,,,Grocery,Pulses,Whole Moong,Metro Chef,GRO-PULS-WM-MC-00136,,Metro Chef Whole Moong in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Whole Mash,,,,,,,,,Grocery,Pulses,Whole Mash,Store Brand,GRO-PULS-WM-SB-00137,,Whole Mash in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Whole Mash,,,,,,,,,Grocery,Pulses,Whole Mash,Local Mill,GRO-PULS-WM-LM-00138,,Whole Mash in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Punjab Daal Whole Mash,,,,,,,,,Grocery,Pulses,Whole Mash,Punjab Daal,GRO-PULS-WM-PD-00139,,Punjab Daal Whole Mash in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Metro Chef Whole Mash,,,,,,,,,Grocery,Pulses,Whole Mash,Metro Chef,GRO-PULS-WM-MC-00140,,Metro Chef Whole Mash in Grocery > Pulses. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
White Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,White Sugar,Store Brand,GRO-SS-WS-SB-00141,,White Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
White Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,White Sugar,Local Mill,GRO-SS-WS-LM-00142,,White Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Sugarland White Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,White Sugar,Sugarland,GRO-SS-WS-SUGA-00143,,Sugarland White Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Equal White Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,White Sugar,Equal,GRO-SS-WS-EQUA-00144,,Equal White Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Brown Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,Brown Sugar,Store Brand,GRO-SS-BS-SB-00145,,Brown Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Brown Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,Brown Sugar,Local Mill,GRO-SS-BS-LM-00146,,Brown Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Sugarland Brown Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,Brown Sugar,Sugarland,GRO-SS-BS-SUGA-00147,,Sugarland Brown Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Equal Brown Sugar,,,,,,,,,Grocery,Sugar & Sweeteners,Brown Sugar,Equal,GRO-SS-BS-EQUA-00148,,Equal Brown Sugar in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Gur,,,,,,,,,Grocery,Sugar & Sweeteners,Gur,Store Brand,GRO-SS-GUR-SB-00149,,Gur in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Gur,,,,,,,,,Grocery,Sugar & Sweeteners,Gur,Local Mill,GRO-SS-GUR-LM-00150,,Gur in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Sugarland Gur,,,,,,,,,Grocery,Sugar & Sweeteners,Gur,Sugarland,GRO-SS-GUR-SUGA-00151,,Sugarland Gur in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Equal Gur,,,,,,,,,Grocery,Sugar & Sweeteners,Gur,Equal,GRO-SS-GUR-EQUA-00152,,Equal Gur in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Mishri,,,,,,,,,Grocery,Sugar & Sweeteners,Mishri,Store Brand,GRO-SS-MISH-SB-00153,,Mishri in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Mishri,,,,,,,,,Grocery,Sugar & Sweeteners,Mishri,Local Mill,GRO-SS-MISH-LM-00154,,Mishri in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Sugarland Mishri,,,,,,,,,Grocery,Sugar & Sweeteners,Mishri,Sugarland,GRO-SS-MISH-SUGA-00155,,Sugarland Mishri in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Equal Mishri,,,,,,,,,Grocery,Sugar & Sweeteners,Mishri,Equal,GRO-SS-MISH-EQUA-00156,,Equal Mishri in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Artificial Sweetener,,,,,,,,,Grocery,Sugar & Sweeteners,Artificial Sweetener,Store Brand,GRO-SS-AS-SB-00157,,Artificial Sweetener in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Artificial Sweetener,,,,,,,,,Grocery,Sugar & Sweeteners,Artificial Sweetener,Local Mill,GRO-SS-AS-LM-00158,,Artificial Sweetener in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Sugarland Artificial Sweetener,,,,,,,,,Grocery,Sugar & Sweeteners,Artificial Sweetener,Sugarland,GRO-SS-AS-SUGA-00159,,Sugarland Artificial Sweetener in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Equal Artificial Sweetener,,,,,,,,,Grocery,Sugar & Sweeteners,Artificial Sweetener,Equal,GRO-SS-AS-EQUA-00160,,Equal Artificial Sweetener in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Honey,,,,,,,,,Grocery,Sugar & Sweeteners,Honey,Store Brand,GRO-SS-HONE-SB-00161,,Honey in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Honey,,,,,,,,,Grocery,Sugar & Sweeteners,Honey,Local Mill,GRO-SS-HONE-LM-00162,,Honey in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Sugarland Honey,,,,,,,,,Grocery,Sugar & Sweeteners,Honey,Sugarland,GRO-SS-HONE-SUGA-00163,,Sugarland Honey in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Equal Honey,,,,,,,,,Grocery,Sugar & Sweeteners,Honey,Equal,GRO-SS-HONE-EQUA-00164,,Equal Honey in Grocery > Sugar & Sweeteners. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
National Table Salt,,,,,,,,,Grocery,Salt,Table Salt,National,GRO-SALT-TS-NATI-00165,,National Table Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Shan Table Salt,,,,,,,,,Grocery,Salt,Table Salt,Shan,GRO-SALT-TS-SHAN-00166,,Shan Table Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Himalayan Chef Table Salt,,,,,,,,,Grocery,Salt,Table Salt,Himalayan Chef,GRO-SALT-TS-HC-00167,,Himalayan Chef Table Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Table Salt,,,,,,,,,Grocery,Salt,Table Salt,Store Brand,GRO-SALT-TS-SB-00168,,Table Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
National Iodized Salt,,,,,,,,,Grocery,Salt,Iodized Salt,National,GRO-SALT-IS-NATI-00169,,National Iodized Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Shan Iodized Salt,,,,,,,,,Grocery,Salt,Iodized Salt,Shan,GRO-SALT-IS-SHAN-00170,,Shan Iodized Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Himalayan Chef Iodized Salt,,,,,,,,,Grocery,Salt,Iodized Salt,Himalayan Chef,GRO-SALT-IS-HC-00171,,Himalayan Chef Iodized Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Iodized Salt,,,,,,,,,Grocery,Salt,Iodized Salt,Store Brand,GRO-SALT-IS-SB-00172,,Iodized Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
National Pink Salt,,,,,,,,,Grocery,Salt,Pink Salt,National,GRO-SALT-PS-NATI-00173,,National Pink Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Shan Pink Salt,,,,,,,,,Grocery,Salt,Pink Salt,Shan,GRO-SALT-PS-SHAN-00174,,Shan Pink Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Himalayan Chef Pink Salt,,,,,,,,,Grocery,Salt,Pink Salt,Himalayan Chef,GRO-SALT-PS-HC-00175,,Himalayan Chef Pink Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Pink Salt,,,,,,,,,Grocery,Salt,Pink Salt,Store Brand,GRO-SALT-PS-SB-00176,,Pink Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
National Black Salt,,,,,,,,,Grocery,Salt,Black Salt,National,GRO-SALT-BS-NATI-00177,,National Black Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
Shan Black Salt,,,,,,,,,Grocery,Salt,Black Salt,Shan,GRO-SALT-BS-SHAN-00178,,Shan Black Salt in Grocery > Salt. Simple product for Zephrant ERP import; one internal Default variant will be created.,KG,Bag,50,12000,280,300,0,0,10,Active
